shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10178,43.7136837338,-79.7199649558,410003
10178,43.7137748979,-79.719904673,410004
10178,43.7144889626,-79.7194276947,410005
10178,43.7149130529,-79.7191070855,410006
10178,43.7152411119,-79.7187338986,410007
10178,43.7155130529,-79.7183345941,410008
10178,43.7156445754,-79.7180996566,410009
10178,43.7156445754,-79.7180996566,420001
10178,43.7156931103,-79.7180117267,420002
10178,43.716463612,-79.715745927,420003
10178,43.7167050686,-79.7154391141,420004
10178,43.7173142293,-79.7164452816,420005
10178,43.7173142293,-79.7164452816,430001
10178,43.7178931325,-79.7174037001,430002
10178,43.7174928467,-79.7178392798,430003
10178,43.7174928467,-79.7178392798,440001
10178,43.716935122,-79.7184470383,440002
10178,43.7176171639,-79.7196118282,440003
10178,43.7176171639,-79.7196118282,450001
10178,43.7183836351,-79.7209200933,450002
10178,43.7185961364,-79.7206797026,450003
10178,43.7186328101,-79.7207385103,450004
10178,43.7186896626,-79.7208304071,450005
10178,43.7188301113,-79.7210707377,450006
10178,43.7193414995,-79.7205049375,450007
10178,43.719324963,-79.720475495,450008
10178,43.7192083066,-79.7202694174,450009
10178,43.7187394887,-79.7207772072,450010
10178,43.7187394887,-79.7207772072,460001
10178,43.7187394887,-79.7207772072,460002
10178,43.7187394887,-79.7207772072,470001
10178,43.7186896626,-79.7208304071,470002
10178,43.7188301113,-79.7210707377,470003
10178,43.7189414207,-79.721281895,470004
10178,43.719562875,-79.7205747121,470005
10178,43.7197333129,-79.7205983965,470006
10178,43.7195322151,-79.7202488665,470007
10178,43.7192916443,-79.7198319004,470008
10178,43.7178931325,-79.7174037001,470009
10178,43.7191481086,-79.7160262499,470010
10178,43.719217764,-79.7159751049,470011
10178,43.719217764,-79.7159751049,480001
10178,43.7202626478,-79.715212881,480002
10178,43.7208238225,-79.7146732649,480003
10178,43.7210935226,-79.7143161622,480004
10178,43.7210935226,-79.7143161622,490001
10178,43.7216071777,-79.7136347766,490002
10178,43.7218914741,-79.7140147951,490003
10178,43.7218914741,-79.7140147951,500001
10178,43.7225697582,-79.7149214775,500002
10178,43.7231728407,-79.715706877,500003
10178,43.7237733011,-79.7164997974,500004
10178,43.7240018417,-79.7168065413,500005
10178,43.7240018417,-79.7168065413,510001
10178,43.7244772304,-79.7174469593,510002
10178,43.7250864052,-79.7167709714,510003
10178,43.7250864052,-79.7167709714,520001
10178,43.7257071385,-79.716082307,520002
10178,43.7275639529,-79.7140200677,520003
10178,43.7281313015,-79.7133896031,520004
10178,43.7286790386,-79.7127769294,520005
10178,43.7286790386,-79.7127769294,530001
10178,43.7300039176,-79.7112958155,530002
10178,43.7314754675,-79.7096488258,530003
10178,43.7324490883,-79.7085600526,530004
10178,43.7332421972,-79.7076725603,530005
10178,43.7340681974,-79.706748326,530006
10178,43.7346512426,-79.7060764074,530007
10178,43.7346512426,-79.7060764074,540001
10178,43.7362821382,-79.7041959938,540002
10178,43.7362821382,-79.7041959938,550001
10178,43.73848713,-79.7016535996,550002
10178,43.73848713,-79.7016535996,560001
10178,43.7387946356,-79.7012992398,560002
10178,43.740342793,-79.6995134956,560003
10178,43.7404920982,-79.6993413689,560004
10178,43.7404920982,-79.6993413689,570001
10178,43.7435545663,-79.6958100604,570002
10178,43.744019212,-79.69526221,570003
10178,43.744019212,-79.69526221,580001
10178,43.746157567,-79.69273675,580002
10178,43.7459239694,-79.6923083824,580003
10178,43.7456068309,-79.6918184968,580004
10178,43.7456068309,-79.6918184968,590001
10178,43.7455747427,-79.6917682747,590002
10178,43.7451723245,-79.6913796104,590003
10178,43.7437183904,-79.6905307537,590004
10178,43.7437183904,-79.6905307537,600001
10178,43.7425835115,-79.6898674741,600002
10178,43.7425835115,-79.6898674741,610001
10178,43.7422780379,-79.6896890925,610002
10178,43.7419590263,-79.6906076065,610003
10178,43.7418583247,-79.6908556975,610004
10178,43.7417225734,-79.6911095191,610005
10178,43.7416360787,-79.6912616729,610006
10178,43.7414771356,-79.6915346262,610007
10178,43.7413797815,-79.6916820478,610008
10178,43.7411885454,-79.6919656369,610009
10178,43.7411885454,-79.6919656369,620001
10178,43.741137189,-79.6920412683,620002
10178,43.7409277357,-79.6923066235,620003
10178,43.7405245418,-79.6928730008,620004
10179,43.6747371104,-79.8227933134,10001
10179,43.6746974312,-79.8228747226,10002
10179,43.6746452511,-79.8229663002,10003
10179,43.6745918897,-79.8230306095,10004
10179,43.6745348764,-79.823090028,10005
10179,43.6744820832,-79.8231220726,10006
10179,43.6744280705,-79.8231231283,10007
10179,43.6741770324,-79.8230523641,10008
10179,43.6738842142,-79.8229464427,10009
10179,43.6738027225,-79.8229021373,10010
10179,43.6737184407,-79.8228492031,10011
10179,43.6736113215,-79.8227644627,10012
10179,43.6732023165,-79.8223928707,10013
10179,43.6730238466,-79.8227238478,10014
10179,43.6728052238,-79.823090341,10015
10179,43.6724326246,-79.8236310247,10016
10179,43.6712022953,-79.8249934969,10017
10179,43.6691725311,-79.8272459753,10018
10179,43.6670338334,-79.8295922039,10019
10179,43.6662166556,-79.8284868156,10020
10179,43.6662166556,-79.8284868156,20001
10179,43.6629743159,-79.8241010137,20002
10179,43.6622710174,-79.8231299769,20003
10179,43.6619796988,-79.822732586,20004
10179,43.6617601091,-79.8223933286,20005
10179,43.6614340487,-79.8218577168,20006
10179,43.6613307907,-79.8217109075,20007
10179,43.6612166788,-79.8215593501,20008
10179,43.6602993604,-79.8204424944,20009
10179,43.6601033573,-79.8202082109,20010
10179,43.6597749793,-79.819797932,20011
10179,43.6584782901,-79.8180436741,20012
10179,43.6584782901,-79.8180436741,30001
10179,43.6581851539,-79.8176463681,30002
10179,43.6563281853,-79.8151777334,30003
10179,43.6560368782,-79.8147841398,30004
10179,43.6560368782,-79.8147841398,40001
10179,43.6555099451,-79.814070275,40002
10179,43.6540504179,-79.8119908487,40003
10179,43.6539463117,-79.8118502912,40004
10179,43.6508793928,-79.8075111546,40005
10179,43.6505597005,-79.8070747944,40006
10179,43.6505597005,-79.8070747944,50001
10179,43.6495713538,-79.8057229214,50002
10179,43.648867469,-79.8047969631,50003
10179,43.6482031861,-79.8038702402,50004
10179,43.6480822305,-79.8036692863,50005
10179,43.6479365018,-79.8034241863,50006
10179,43.6478193326,-79.803154961,50007
10179,43.6476183478,-79.8027063679,50008
10179,43.6475577132,-79.8025910166,50009
10179,43.6479924672,-79.8018904788,50010
10179,43.648149062,-79.8016257325,50011
10179,43.6483749234,-79.8012690893,50012
10179,43.6484851711,-79.8011354591,50013
10179,43.6484851711,-79.8011354591,60001
10179,43.6486763232,-79.8009035006,60002
10179,43.6491090897,-79.8004435345,60003
10179,43.649679419,-79.7998791427,60004
10179,43.6504420153,-79.7991038268,60005
10179,43.6504420153,-79.7991038268,70001
10179,43.650791236,-79.7987484215,70002
10179,43.6517394769,-79.7977325257,70003
10179,43.6517394769,-79.7977325257,80001
10179,43.6518944045,-79.7975669888,80002
10179,43.6537739597,-79.7955552695,80003
10179,43.6537739597,-79.7955552695,90001
10179,43.6539591512,-79.795356874,90002
10179,43.6567683271,-79.7922797151,90003
10179,43.6569356396,-79.7920940595,90004
10179,43.6569356396,-79.7920940595,100001
10179,43.6583604638,-79.7905140306,100002
10179,43.6602944909,-79.7883866755,100003
10179,43.6602944909,-79.7883866755,110001
10179,43.6604787165,-79.7881832946,110002
10179,43.6611354389,-79.7874507477,110003
10179,43.6618706369,-79.78664715,110004
10179,43.6630107963,-79.785400034,110005
10179,43.6630107963,-79.785400034,120001
10179,43.6632795865,-79.7851056291,120002
10179,43.6634940832,-79.7848706102,120003
10179,43.6651733284,-79.7830097451,120004
10179,43.6651733284,-79.7830097451,130001
10179,43.6665366332,-79.7814987447,130002
10179,43.6667839931,-79.7812221034,130003
10179,43.6669530474,-79.7810326293,130004
10179,43.6669530474,-79.7810326293,140001
10179,43.6686639978,-79.7791113668,140002
10179,43.6686639978,-79.7791113668,150001
10179,43.6687930031,-79.7789661064,150002
10179,43.6689024556,-79.7788448094,150003
10179,43.670154635,-79.7773879731,150004
10179,43.670154635,-79.7773879731,160001
10179,43.6703547251,-79.7771544323,160002
10179,43.6710083535,-79.776391935,160003
10179,43.6716975461,-79.7755877629,160004
10179,43.6723458288,-79.7748315423,160005
10179,43.6723458288,-79.7748315423,170001
10179,43.6726392904,-79.7744894037,170002
10179,43.6756213706,-79.7712169683,170003
10179,43.6756213706,-79.7712169683,180001
10179,43.6761295001,-79.7706595184,180002
10179,43.6746747755,-79.7686808284,180003
10179,43.6744417516,-79.7683630614,180004
10179,43.6744417516,-79.7683630614,190001
10179,43.6742388877,-79.768086857,190002
10179,43.6733658431,-79.7692881425,190003
10179,43.67291375,-79.7687776227,190004
10179,43.672681479,-79.7691148185,190005
10179,43.6714329163,-79.7708980526,190006
10179,43.6711835547,-79.770483873,190007
10179,43.6711650972,-79.7704420748,190008
10179,43.6711520141,-79.7703976861,190009
10179,43.6711479063,-79.7703506332,190010
10179,43.6711518336,-79.7702972141,190011
10179,43.6711674633,-79.7702435559,190012
10179,43.6711939488,-79.7701946378,190013
10179,43.6712293961,-79.7701418153,190014
10179,43.6714122472,-79.7698974344,190015
10179,43.6714122472,-79.7698974344,200001
10179,43.6714122472,-79.7698974344,200002
10179,43.6714122472,-79.7698974344,210001
10179,43.6724648935,-79.7684841262,210002
10179,43.6724943059,-79.7684562343,210003
10179,43.6725202245,-79.7684383377,210004
10179,43.6725470699,-79.768422903,210005
10179,43.6725731622,-79.7684211289,210006
10179,43.6726002482,-79.7684280177,210007
10179,43.6726210997,-79.7684412364,210008
10179,43.6726493131,-79.7684691902,210009
10179,43.67291375,-79.7687776227,210010
10179,43.6733658431,-79.7692881425,210011
10179,43.6742388877,-79.768086857,210012
10179,43.6746446148,-79.7686392678,210013
10179,43.6746446148,-79.7686392678,220001
10179,43.6746747755,-79.7686808284,220002
10179,43.6757740406,-79.7701755238,220003
10179,43.6757740406,-79.7701755238,230001
10179,43.6761295001,-79.7706595184,230002
10179,43.6777892978,-79.7688540824,230003
10179,43.6778943048,-79.7687390424,230004
10179,43.6778943048,-79.7687390424,240001
10179,43.679070751,-79.7674520471,240002
10179,43.6790983761,-79.7674254288,240003
10179,43.6793021525,-79.767201669,240004
10179,43.6793021525,-79.767201669,250001
10179,43.6807258469,-79.7656328821,250002
10179,43.6807258469,-79.7656328821,260001
10179,43.6809696458,-79.765363626,260002
10179,43.6817784302,-79.7644686509,260003
10179,43.6823915668,-79.7637997504,260004
10179,43.6825935353,-79.763576003,260005
10179,43.6829530117,-79.7631802851,260006
10179,43.6829530117,-79.7631802851,270001
10179,43.6830330893,-79.7630917917,270002
10179,43.6834076523,-79.7626759068,270003
10179,43.6839283672,-79.7621205338,270004
10179,43.6839283672,-79.7621205338,280001
10179,43.6840538699,-79.7619864379,280002
10179,43.6842433664,-79.7617753417,280003
10179,43.6850447312,-79.7608630512,280004
10179,43.6854526833,-79.7614514464,280005
10179,43.6859506783,-79.7621236088,280006
10179,43.6859506783,-79.7621236088,290001
10179,43.6862924136,-79.7625843442,290002
10179,43.6866447248,-79.7621924652,290003
10179,43.6868852495,-79.7625361734,290004
10179,43.6868991149,-79.762569389,290005
10179,43.6869067462,-79.7626089366,290006
10179,43.6869034678,-79.7626387824,290007
10179,43.6868886615,-79.7626849951,290008
10179,43.686858619,-79.7627377248,290009
10179,43.6867024011,-79.7629456618,290010
10179,43.6867024011,-79.7629456618,300001
10179,43.6867024011,-79.7629456618,300002
10179,43.6867024011,-79.7629456618,310001
10179,43.6866313929,-79.7630401783,310002
10179,43.6862924136,-79.7625843442,310003
10179,43.6866447248,-79.7621924652,310004
10179,43.6868021909,-79.7620167606,310005
10179,43.6869749061,-79.7618357783,310006
10179,43.6871547419,-79.7616472038,310007
10179,43.6872473128,-79.7614653871,310008
10179,43.6872910855,-79.7613503352,310009
10179,43.6873285971,-79.7612391342,310010
10179,43.6874064792,-79.7607821665,310011
10179,43.6874759226,-79.7603774841,310012
10179,43.687517233,-79.7601185514,310013
10179,43.6875191768,-79.7598827635,310014
10179,43.6874768358,-79.7596317582,310015
10179,43.6873999121,-79.7594298563,310016
10179,43.6873326228,-79.7592860728,310017
10179,43.6870345366,-79.7587003714,310018
10179,43.6873566589,-79.7583487924,310019
10179,43.6874589946,-79.7582374928,310020
10179,43.6874589946,-79.7582374928,320001
10179,43.6883043174,-79.7573130307,320002
10179,43.6885401289,-79.7570562793,320003
10179,43.6891950155,-79.7563392131,320004
10179,43.6891950155,-79.7563392131,330001
10179,43.6893151368,-79.756207686,330002
10179,43.6896043763,-79.7558964661,330003
10179,43.6902958656,-79.7551513187,330004
10179,43.690776931,-79.7547616688,330005
10179,43.6910224006,-79.7545654984,330006
10179,43.6910481951,-79.754536425,330007
10179,43.6910481951,-79.754536425,340001
10179,43.6918194743,-79.7536779133,340002
10179,43.692061443,-79.7534085961,340003
10179,43.6927636903,-79.7526606844,340004
10179,43.6927636903,-79.7526606844,350001
10179,43.692836666,-79.7525822366,350002
10179,43.6935315434,-79.7518195674,350003
10179,43.6935315434,-79.7518195674,360001
10179,43.6937219473,-79.7516108683,360002
10179,43.6940395456,-79.7512593053,360003
10179,43.6946392197,-79.7506015791,360004
10179,43.6954097574,-79.7497603533,360005
10179,43.6956327447,-79.7494851938,360006
10179,43.6960552406,-79.7490110548,360007
10179,43.6960552406,-79.7490110548,370001
10179,43.6973822939,-79.7475203447,370002
10179,43.6973822939,-79.7475203447,380001
10179,43.6988525271,-79.7458689754,380002
10179,43.69912196,-79.7455605504,380003
10179,43.69912196,-79.7455605504,390001
10179,43.6999747444,-79.7445871713,390002
10179,43.6999747444,-79.7445871713,400001
10179,43.7006532121,-79.7438110086,400002
10179,43.7015661291,-79.7428214299,400003
10179,43.7015661291,-79.7428214299,410001
10179,43.7018099258,-79.7425569506,410002
10179,43.7032852383,-79.7408828897,410003
10179,43.7032852383,-79.7408828897,420001
10179,43.7035555707,-79.7405756416,420002
10179,43.7045064679,-79.7395218716,420003
10179,43.7052198694,-79.7387324481,420004
10179,43.7054039604,-79.7385250397,420005
10179,43.7054332965,-79.7384909135,420006
10179,43.7057116553,-79.7381772692,420007
10179,43.7058913129,-79.7379761562,420008
10179,43.7066739434,-79.737097119,420009
10179,43.7082172965,-79.7353952901,420010
10179,43.7090381053,-79.7344694561,420011
10179,43.7081827671,-79.7331717789,420012
10179,43.7081827671,-79.7331717789,430001
10179,43.7079400932,-79.732804531,430002
10179,43.7074083235,-79.7320250987,430003
10179,43.7057121433,-79.7295251824,430004
10179,43.7057121433,-79.7295251824,440001
10179,43.7043472865,-79.7275136028,440002
10179,43.7047670979,-79.7270492255,440003
10179,43.7047670979,-79.7270492255,450001
10179,43.7060194434,-79.7256673747,450002
10179,43.7065071757,-79.7251580907,450003
10179,43.7065071757,-79.7251580907,460001
10179,43.7066326745,-79.7250275899,460002
10179,43.706912463,-79.7248454115,460003
10179,43.7071328397,-79.724745168,460004
10179,43.7072771169,-79.7246837731,460005
10179,43.7075161339,-79.7246402278,460006
10179,43.7078316656,-79.7245950596,460007
10179,43.7088944797,-79.7243850961,460008
10179,43.7092605036,-79.7241849422,460009
10179,43.7092605036,-79.7241849422,470001
10179,43.7095092833,-79.7240480939,470002
10179,43.709778794,-79.7238326067,470003
10179,43.7107395136,-79.7226243364,470004
10179,43.711258109,-79.7218971093,470005
10179,43.7115097209,-79.7216112339,470006
10179,43.7115097209,-79.7216112339,480001
10179,43.7116484263,-79.721454367,480002
10179,43.711957773,-79.7211784316,480003
10179,43.712359834,-79.7208198372,480004
10179,43.7128546253,-79.7204605061,480005
10179,43.7132705927,-79.7202182885,480006
10179,43.7132705927,-79.7202182885,490001
10179,43.7133063772,-79.7201976659,490002
10179,43.7136837338,-79.7199649558,490003
10179,43.7137748979,-79.719904673,490004
10179,43.7144889626,-79.7194276947,490005
10179,43.7149130529,-79.7191070855,490006
10179,43.7152411119,-79.7187338986,490007
10179,43.7155130529,-79.7183345941,490008
10179,43.7156445754,-79.7180996566,490009
10179,43.7156445754,-79.7180996566,500001
10179,43.7156931103,-79.7180117267,500002
10179,43.716463612,-79.715745927,500003
10179,43.7167050686,-79.7154391141,500004
10179,43.7173142293,-79.7164452816,500005
10179,43.7173142293,-79.7164452816,510001
10179,43.7178931325,-79.7174037001,510002
10179,43.7174928467,-79.7178392798,510003
10179,43.7174928467,-79.7178392798,520001
10179,43.716935122,-79.7184470383,520002
10179,43.7176171639,-79.7196118282,520003
10179,43.7176171639,-79.7196118282,530001
10179,43.7183836351,-79.7209200933,530002
10179,43.7185961364,-79.7206797026,530003
10179,43.7186328101,-79.7207385103,530004
10179,43.7186896626,-79.7208304071,530005
10179,43.7188301113,-79.7210707377,530006
10179,43.7193414995,-79.7205049375,530007
10179,43.719324963,-79.720475495,530008
10179,43.7192083066,-79.7202694174,530009
10179,43.7187394887,-79.7207772072,530010
10179,43.7187394887,-79.7207772072,540001
10179,43.7187394887,-79.7207772072,540002
10179,43.7187394887,-79.7207772072,550001
10179,43.7186896626,-79.7208304071,550002
